feature,shap_norm,ffa_norm,combined_importance
pgx_num_drugs,0.9999999997689695,0.9999999997643176,0.9999999997666436
item_drug_ELIQUIS,0.20685623631890213,0.051025398916626934,0.12894081761776452
item_drug_HYDROCHLOROTHIAZIDE,0.179053336551307,0.03989098790550194,0.10947216222840447
item_drug_AZITHROMYCIN,0.1726119665979525,0.03268457596346957,0.10264827128071104
item_drug_LORAZEPAM,0.11931685630585008,0.01727302092208357,0.06829493861396682
item_drug_SIMVASTATIN,0.11083536594341821,0.01487344381163725,0.06285440487752773
item_drug_CARVEDILOL,0.0989392131607385,0.011734110807451558,0.05533666198409503
item_drug_CEPHALEXIN,0.08243026473303942,0.007802853451274296,0.04511655909215686
item_drug_OMEPRAZOLE,0.08137147707450311,0.006599306134239388,0.043985391604371246
item_drug_LATANOPROST,0.02022380242273078,0.00083106262036905,0.010527432521549914
item_drug_ATENOLOL,0.009690480521467084,0.00025147006086782115,0.004970975291167453
item_drug_LISINOPRIL,0.009261717888035882,0.0006005096360087496,0.004931113762022316
item_drug_AMOXICILLIN,0.0,0.0,0.0
