feature,shap_norm,ffa_norm,combined_importance
pgx_num_drugs,0.9999999999014261,0.9999999994986286,0.9999999997000273
item_cpt_93010,0.3849841108355289,0.06979285147723477,0.22738848115638183
item_cpt_97110,0.2857366943285821,0.04453963782143389,0.165138166075008
item_drug_GABAPENTIN,0.2710061859050026,0.05543144784600793,0.16321881687550527
item_cpt_36415,0.25109034568057637,0.051612582693395415,0.1513514641869859
item_drug_PREDNISONE,0.22374165160206744,0.05383578384567579,0.1387887177238716
item_cpt_20610,0.20296004315382804,0.03749232983860633,0.12022618649621719
item_cpt_90662,0.20073504003056025,0.02232335321103996,0.1115291966208001
item_icd_I10,0.16598413155548966,0.01757258722143292,0.0917783593884613
item_cpt_80048,0.14568766570649522,0.013563916950874446,0.07962579132868483
item_drug_FUROSEMIDE,0.14552163412864164,0.012743581039125765,0.0791326075838837
item_cpt_96374,0.10308549265953003,0.010309206133123028,0.05669734939632653
item_icd_Z23,0.09502928654134955,0.0065192259688588786,0.05077425625510422
item_cpt_97001,0.09233157872449484,0.006936962016610208,0.04963427037055252
item_cpt_99283,0.09016319431905874,0.008199746903035317,0.04918147061104703
item_cpt_99000,0.08020267092426606,0.011189994221523546,0.0456963325728948
item_cpt_88305,0.08508319904481199,0.0050574715533957286,0.045070335299103856
item_cpt_80053,0.08321419749257673,0.0065730903752517006,0.044893643933914214
item_cpt_71020,0.08042518730623839,0.004785667372959686,0.04260542733959904
item_cpt_11721,0.07319986221137557,0.005933462430476675,0.03956666232092612
item_cpt_82565,0.0639724146205165,0.007115823797809952,0.03554411920916323
item_cpt_84443,0.05867087249957912,0.0031863304289592243,0.03092860146426917
item_cpt_70450,0.05907125843162904,0.0021004366295738286,0.030585847530601434
item_cpt_81003,0.05575046617810244,0.002456313332230735,0.02910338975516659
item_cpt_87086,0.05583213211680277,0.0023026126964249215,0.029067372406613844
item_cpt_83735,0.053852667821036225,0.0026785601909713602,0.028265614006003793
item_cpt_99239,0.05435083218972761,0.002038989440740535,0.02819491081523407
item_cpt_99291,0.05160940958042021,0.0045607099245546625,0.028085059752487436
item_cpt_97116,0.05347485438443973,0.0020572933651545385,0.027766073874797136
item_cpt_99232,0.052181821068114954,0.002450604622238871,0.027316212845176914
