feature,shap_norm,ffa_norm,combined_importance,combined_importance_norm
item_cpt_99202,0.027023458574837723,0.0015634135391405066,0.014293436056989114,0.014293322702132244
item_cpt_93010,0.02527310488163218,0.0009629416002782225,0.013118023240955201,0.013117909750597588
item_cpt_74000,0.023684062075570993,0.0008327755988313503,0.012258418837201171,0.012258305247748982
item_icd_L570,0.022921546770078276,0.0014654004925232725,0.012193473631300775,0.01219336003436175
item_cpt_97140,0.02241262055573055,0.0009776397451284728,0.01169513015042951,0.011695016496041807
item_cpt_99204,0.021661668705907935,0.001708468719380612,0.011685068712644273,0.011684955057096694
item_cpt_99212,0.019847621702228944,0.0024354690081014826,0.011141545355165214,0.011141431636960655
item_cpt_81001,0.020092449244483824,0.0007082439953162838,0.010400346619900054,0.010400232816250639
item_cpt_92250,0.017518171626822523,0.0005317421214184054,0.009024956874120464,0.00902484291191711
item_icd_R05,0.01759420421587046,0.00039382223775045805,0.008994013226810458,0.008993899261039943
item_icd_N390,0.01587134362531288,0.0002925994943381706,0.008081971559825527,0.008081857488915505
item_cpt_72100,0.014276537563390557,0.00042089309593823515,0.007348715329664396,0.007348601174225125
item_cpt_87070,0.01431091974009925,0.0001999808074041421,0.007255450273751696,0.007255336107560896
item_drug_METRONIDAZOLE,0.013515232658293774,0.0003786491031842943,0.006946940880739034,0.006946826678983494
item_cpt_67028,0.012744418575467946,0.0006005091401640967,0.006672463857816021,0.006672349624418968
item_cpt_87088,0.01179145138566796,0.00022480781154176995,0.006008129598604865,0.006008015288623838
item_cpt_77052,0.011762935518990662,0.00020653708497774453,0.005984736301984203,0.005984621989306413
item_cpt_97161,0.011790542370109567,0.00015959029835551383,0.00597506633423254,0.005974952020440003
item_icd_R0602,0.010779501238742573,0.0001842943713123725,0.005481897805027473,0.005481783434382824
item_cpt_82565,0.010646493304470935,0.0001981918209899699,0.005422342562730452,0.005422228185220317
item_icd_E559,0.010647273988421085,7.471857041643587e-05,0.0053609962794187605,0.00536088189483667
item_cpt_80307,0.010263696644634801,0.00015500321190681557,0.005209349928270809,0.005209235526207036
item_cpt_73562,0.010250145993455221,0.00016515484349002778,0.005207650418472625,0.005207536016212934
item_cpt_11100,0.009800781200679147,0.00021264445434029938,0.005006712827509723,0.005006598402086092
item_cpt_80053,0.009272651911134187,0.0004129515378854358,0.004842801724509811,0.004842687280190626
item_cpt_83735,0.009486582646495179,8.118960380991061e-05,0.004783886125152545,0.004783771674041612
item_cpt_82306,0.008664947302386435,0.0008621375933517718,0.004763542447869103,0.004763427994412965
item_icd_E780,0.009177693326497727,0.00031119246332153637,0.004744442894909631,0.004744328439251711
item_cpt_77080,0.008998375181414777,0.00015928447141712773,0.004578829826415953,0.004578715351666277
item_cpt_97112,0.008933916742337632,4.034302166164245e-05,0.004487129881999638,0.004487015396678859
item_cpt_80061,0.008255818357631454,0.0005877128969728166,0.004421765627302135,0.0044216511344462115
item_cpt_93306,0.008248794146498404,7.511124961113167e-05,0.004161952698054768,0.004161838175247797
item_cpt_84153,0.007040960868830485,0.00015829864950074057,0.0035996297591656128,0.0035995151715344596
item_cpt_85025,0.006266724609784817,0.000732710514305211,0.003499717562045014,0.0034996029628960547
item_icd_E782,0.006754241320261754,9.318432238977505e-05,0.0034237128213257645,0.0034235982134150334
item_cpt_82962,0.006764709096216018,2.039012919132265e-05,0.0033925496127036703,0.003392435001200467
item_cpt_86803,0.006260122823528903,5.117711564887213e-05,0.0031556499695888874,0.003155535330776064
item_icd_I2510,0.006248855891650576,3.820489850176322e-05,0.0031435303950761695,0.0031434157548662104
item_cpt_71010,0.006206054383673754,2.5153499626480434e-05,0.0031156039416501175,0.003115489298220817
item_drug_LORAZEPAM,0.006155156317867723,5.988280994838289e-05,0.0031075195639080526,0.0031074049195467905
item_cpt_83880,0.006004408483174661,2.126403907075738e-05,0.003012836261122709,0.003012721605846424
item_cpt_00810,0.005709984177065526,2.321545020010832e-05,0.002866599813632817,0.0028664851414984998
item_cpt_99238,0.005693980156087436,1.1352639445941495e-05,0.0028526663977666887,0.0028525517240261377
item_icd_J069,0.0052973125021556905,2.4359581210657532e-05,0.002660836041683174,0.0026607213458285576
item_icd_E119,0.004816253204875393,0.00019874556560781342,0.002507499385241603,0.0025073846717104478
item_icd_R300,0.0049228972574307025,4.072855733279705e-05,0.00248181290738175,0.0024816981908894757
item_cpt_82607,0.004888202515479201,4.557060528092196e-05,0.0024668865603800615,0.0024667718421670887
item_icd_B351,0.004730331790424023,6.897760550869298e-05,0.002399654697966358,0.0023995399720029447
item_cpt_85652,0.004749464866562214,3.9373424365086e-05,0.00239441914546365,0.002394304418896686
item_cpt_20610,0.004601477133655551,5.0299841248662806e-05,0.002325888487452107,0.002325773752984978
item_icd_M545,0.004503483312042291,3.7451420566893985e-05,0.0022704673663045925,0.0022703526254485564
item_icd_L821,0.004311563391913446,5.41515732605894e-05,0.002182857482587018,0.002182742731631378
item_drug_LEVOFLOXACIN,0.0038875674247852337,7.823988550306908e-06,0.0019476957066677702,0.00194758092860285
item_drug_CEPHALEXIN,0.0037401144069129206,0.00010932685603229861,0.0019247206314726097,0.0019246058507591394
item_drug_NITROGLYCERIN,0.003500633528896962,7.068150964234717e-06,0.0017538508399305985,0.0017537360395193818
item_cpt_84484,0.003457419318134538,1.2557273432627011e-05,0.0017349882957835825,0.0017348734931979053
item_icd_M542,0.0034105493579031794,3.441653178935118e-05,0.0017224829448462653,0.0017223681408189801
item_cpt_92133,0.0033992048923448706,2.516418689983628e-05,0.0017121845396223534,0.0017120697344078755
item_cpt_97530,0.003229771683828742,5.369924355529753e-05,0.0016417354636920197,0.0016416206503562232
item_cpt_99308,0.0032469671471242797,1.1837852338822243e-05,0.001629402499731551,0.0016292876849740192
item_drug_FLUCONAZOLE,0.0031831822059381286,2.3687259609465807e-05,0.0016034347327737973,0.00160331991502272
item_cpt_99231,0.0030046850914851935,2.8258586959058616e-06,0.0015037554750905496,0.0015036406458485195
item_cpt_85730,0.0027915712548653147,5.683067043508132e-06,0.0013986271609544114,0.001398512319593265
item_cpt_96372,0.002777228496278034,1.4809094747733386e-05,0.0013960187955128836,0.0013959039538510467
item_cpt_73502,0.00270744648292936,8.501929634725633e-06,0.001357974206282043,0.0013578593602344533
item_cpt_83721,0.0024975144438161515,3.4279243887693984e-05,0.0012658968438519227,0.001265781987189721
item_icd_Z79899,0.0023397876057156715,8.736700686052291e-06,0.0011742621532008619,0.001174147285975079
item_icd_K219,0.002311976590674559,3.4477575894754794e-06,0.0011577121741320172,0.0011575973049983647
item_cpt_99000,0.0021829491237290765,1.9319672710933486e-05,0.001101134398220005,0.0011010195225641074
item_cpt_92004,0.002186320015916076,9.449182411248928e-06,0.0010978845991636624,0.0010977697231331304
item_drug_AZITHROMYCIN,0.0019752424713679164,6.356496066516941e-06,0.0009907994837172166,0.0009906845953419896
item_drug_LISINOPRIL,0.0019033736110715487,2.043195863798945e-05,0.0009619027848547691,0.0009617878931483515
item_cpt_92083,0.0017690828468220456,5.752427020286518e-06,0.000887417636921166,0.0008873027366281542
item_cpt_00811,0.0016732616696142648,4.485109753996536e-06,0.0008388733896841306,0.0008387584837949729
item_cpt_72125,0.0015982381121413772,7.15166125176821e-06,0.0008026948866965727,0.0008025799766367833
item_cpt_87077,0.0015140272996953504,1.3699314703785916e-06,0.0007576986155828645,0.0007575837003359374
item_drug_HYDROCHLOROTHIAZIDE,0.001512883860204851,1.3688146716779574e-06,0.0007571263374382645,0.0007570114221253656
item_icd_F329,0.0015091898300005028,4.9909135709912825e-06,0.000757090371785747,0.000756975456468702
item_cpt_82570,0.0014397669264078535,3.9149732754498214e-06,0.0007218409498416517,0.0007217260304610788
item_cpt_17000,0.0014096319669117704,1.267968425570637e-06,0.0007054499676686705,0.000705335046398557
item_icd_D485,0.0013777263714951243,2.0790326510122827e-06,0.0006899027020730682,0.0006897877790106771
item_drug_SIMVASTATIN,0.001355649202988261,6.2039137556164494e-06,0.0006809265583719387,0.0006808116342747842
item_cpt_88342,0.00134466542702585,2.0305966557561217e-06,0.0006733480118408031,0.0006732330868699992
item_icd_M549,0.0012921593272801554,2.7541122429158757e-06,0.0006474567197615357,0.0006473417918060023
item_drug_KETOCONAZOLE,0.0011547335530894879,6.885631112823005e-06,0.0005808095921011554,0.0005806946564625891
item_icd_Z79891,0.0009701800617156759,4.054760116573885e-06,0.00048711741091612493,0.00048700246447679166
item_drug_ATENOLOL,0.0008529806128561562,4.826052290425513e-06,0.00042890333257329086,0.0004287883794230806
item_cpt_92557,0.0007500113893744157,6.237162285579706e-07,0.00037531755280148684,0.0003752025934739465
item_icd_I480,0.0007283307606759806,3.2280093738532746e-06,0.0003657793850249169,0.00036566442459782345
item_icd_M25511,0.0006707900150665217,1.0433342898173622e-06,0.0003359166746781695,0.00033580171080852434
item_cpt_87186,0.0006391148332192228,9.969285085451523e-07,0.000320055880863884,0.0003199409151658179
item_cpt_77063,0.0006065616857433647,1.4148641907225173e-06,0.0003039882749670436,0.00030387330741671553
item_cpt_82043,0.0005983430549023354,4.755815871771743e-07,0.0002994093182447563,0.0002992943501665694
item_icd_M810,0.0005766346574799572,1.356404663032393e-06,0.0002889955310714948,0.000288880561792814
item_cpt_90686,0.0005057876497668467,1.218011950842149e-06,0.0002535028308588444,0.00025338785748859076
item_cpt_77067,0.00039246725466617467,2.745024499721554e-07,0.00019637087855807342,0.00019625589860168945
item_icd_L820,0.00034796195014808373,9.097148564608232e-07,0.00017443583250227227,0.000174320850017232
item_icd_G4733,0.00032306464593960174,2.067168400728448e-07,0.0001616356813898373,0.00016152069742920484
item_cpt_96375,0.0003188527928349433,2.0260311817183713e-07,0.00015952769797655757,0.0001594127137729183
item_icd_H2513,0.00027851504514196066,1.632051923661114e-07,0.00013933912516716338,0.00013922413863619998
item_cpt_99239,0.00017801717732806997,6.50488061964863e-08,8.904111306713323e-05,8.892612073785124e-05
item_cpt_17003,0.00011141665767070638,0.0,5.570832883535319e-05,5.559333266349187e-05
item_icd_Z961,0.0,2.3000516123980117e-07,1.1500258061990059e-07,0.0
