feature,shap_norm,ffa_norm,combined_importance
pgx_num_drugs,0.9999999999159694,0.9999999993340181,0.9999999996249938
item_cpt_99213,0.7023061375568276,0.2865163432405771,0.4944112403987023
item_cpt_99214,0.5838176313497608,0.22553726143526534,0.4046774463925131
item_drug_OMEPRAZOLE,0.2598386908150687,0.04237311652978172,0.1511059036724252
item_drug_SIMVASTATIN,0.24050737967296767,0.03872891779470646,0.13961814873383707
item_cpt_99212,0.1901297254093928,0.022914641728634114,0.10652218356901345
item_cpt_85025,0.1833403322623782,0.027419922219944406,0.1053801272411613
item_cpt_84443,0.18622269111081785,0.02032949487156767,0.10327609299119275
item_drug_LISINOPRIL,0.17638200779032304,0.025329094593242344,0.10085555119178269
item_cpt_90662,0.15448523283120286,0.024051241020631043,0.08926823692591696
item_cpt_92014,0.15851717155724132,0.018933347632859292,0.0887252595950503
item_cpt_82306,0.10443077408786733,0.008309012998731425,0.056369893543299375
item_cpt_36415,0.09314638604601472,0.0175545290172112,0.05535045753161296
item_cpt_99285,0.09330223174043129,0.008889684680068106,0.051095958210249696
item_icd_Z1211,0.09135888380116738,0.010409273027815566,0.050884078414491475
item_cpt_80053,0.08742245572412127,0.010754121794840898,0.04908828875948108
item_cpt_92250,0.08363462905475252,0.008279640296116593,0.04595713467543456
item_icd_Z23,0.06924813454869568,0.011424215447580816,0.04033617499813825
item_cpt_93000,0.06822382046262895,0.008725954819300608,0.03847488764096478
item_cpt_84439,0.07112836281353645,0.0046102931904688895,0.03786932800200267
item_icd_L821,0.07042235095308658,0.004798711150569726,0.03761053105182815
item_cpt_83036,0.062436438861637716,0.006354935298140467,0.03439568707988909
item_cpt_92015,0.05914496487148014,0.008367029232917576,0.03375599705219886
item_cpt_80061,0.05824699216646727,0.007114777801354663,0.03268088498391097
item_cpt_99203,0.054250956023476064,0.009984603826747446,0.03211777992511176
item_cpt_92012,0.05824313619928858,0.003433602202866625,0.030838369201077603
item_icd_E559,0.056466500384550075,0.003159674580690664,0.02981308748262037
item_drug_PREDNISONE,0.05649815162561427,0.0025802980150971292,0.0295392248203557
item_icd_I10,0.049314875895207215,0.007954942692926344,0.028634909294066778
item_cpt_73030,0.053686190749072805,0.003575518676926315,0.02863085471299956
item_cpt_99204,0.053248208995289634,0.002917985596839132,0.028083097296064383
item_cpt_85610,0.05015060895358747,0.0027967351703373187,0.026473672061962397
item_cpt_90670,0.045356200545563524,0.0049587368668711105,0.025157468706217316
item_cpt_84153,0.041554531506697794,0.0018581725386767882,0.02170635202268729
item_cpt_93306,0.039867339675941776,0.0019907795162778003,0.02092905959610979
item_cpt_87086,0.03722641028738052,0.0015439048950322627,0.01938515759120639
item_cpt_81001,0.036192594451981565,0.0018887643279652383,0.019040679389973402
item_drug_GABAPENTIN,0.03534340589622478,0.0013489357699774521,0.018346170833101118
item_cpt_97110,0.035345046914230266,0.0008847510233667379,0.0181148989687985
item_cpt_71020,0.03386851333007895,0.002329766943200998,0.018099140136639977
item_icd_E1165,0.030801384782040687,0.0032671330510741494,0.017034258916557417
item_icd_J209,0.03234265780191068,0.0012769165610796995,0.01680978718149519
item_cpt_99232,0.030521552950028917,0.0009823400883822398,0.015751946519205577
item_cpt_77080,0.02788932180716509,0.001063059109961086,0.014476190458563088
item_cpt_81003,0.026289658730828176,0.002340767123931264,0.01431521292737972
item_cpt_99223,0.02780492204044555,0.0007606099714137236,0.014282766005929636
item_cpt_17003,0.02728220678959716,0.0012001946826495356,0.014241200736123347
item_cpt_92004,0.025768359176860156,0.0007702378926617274,0.013269298534760941
item_cpt_71046,0.02574432846630067,0.0006504566879788376,0.013197392577139753
item_cpt_82607,0.025400433161945526,0.0005872065847353496,0.012993819873340438
item_cpt_73502,0.025204741764792333,0.0007306316717213862,0.01296768671825686
item_icd_Z1231,0.023865082261458,0.0007374338536875266,0.012301258057572763
item_icd_H2513,0.022259091062579235,0.0010761465202506564,0.011667618791414945
item_cpt_82043,0.021876026018862783,0.0006171466408858906,0.011246586329874337
item_cpt_93010,0.021234203045344797,0.00045463240827972595,0.010844417726812262
item_cpt_99215,0.021272586286439236,0.00038272885678996627,0.010827657571614602
item_icd_J449,0.020441795413114333,0.0005019712806764463,0.01047188334689539
item_drug_CLOPIDOGREL,0.020015192376148926,0.0005418144574706409,0.010278503416809782
item_drug_GLIPIZIDE,0.019092104868370867,0.0005834675331448107,0.009837786200757839
item_cpt_99283,0.01901504079224317,0.000563410482976038,0.009789225637609604
item_cpt_77063,0.017352483362608237,0.00023887935714387757,0.008795681359876057
item_cpt_88305,0.017018474554034803,0.00049093524389759,0.008754704898966197
item_icd_E119,0.01616719646369333,0.0006966295059105796,0.008431912984801953
item_cpt_82550,0.014658164558587688,0.00034279308650597684,0.007500478822546832
item_cpt_73630,0.01435466975709797,0.00035430729060112286,0.007354488523849546
item_cpt_92134,0.0136084561440204,0.00018552485779940468,0.006896990500909902
item_icd_E782,0.011518975763935834,0.0002662476383831857,0.00589261170115951
item_cpt_99284,0.010575509448361775,8.849010051015619e-05,0.0053319997744359655
item_drug_AZITHROMYCIN,0.00815718138887126,7.789284436847922e-05,0.004117537116619869
item_cpt_80048,0.007719580130195567,0.00036765027716717676,0.004043615203681372
item_drug_FUROSEMIDE,0.008031321472297008,5.013021396828395e-05,0.004040725843132646
item_cpt_83690,0.007653191173787439,7.6098197862955e-05,0.003864644685825197
item_cpt_70450,0.0076493447721282274,5.818614427741332e-05,0.00385376545820282
item_cpt_17000,0.007588891751964006,0.00011102766375728155,0.003849959707860644
item_drug_ATENOLOL,0.007567887465478741,6.0158287364766655e-05,0.003814022876421754
item_cpt_99202,0.00671885992929957,0.0005823671720673286,0.0036506135506834494
item_cpt_85027,0.007024915101498612,7.522505098382309e-05,0.0035500700762412176
item_icd_E785,0.006582436490732805,0.00025663554234352264,0.0034195360165381636
item_icd_N390,0.0067321113622609,4.734573580706957e-05,0.0033897285490339848
item_cpt_92133,0.006598535259987318,5.099337658363403e-05,0.003324764318285476
item_icd_I2510,0.005729086934010064,6.88317256475498e-05,0.002898959329828807
item_icd_M545,0.00541052803362097,3.342314509430644e-05,0.0027219755893576384
item_cpt_93005,0.004500995398338286,1.561494809581134e-05,0.0022583051732170487
item_cpt_97162,0.004375827387671784,1.366270363194133e-05,0.0021947450456518626
item_icd_L570,0.003845997516014667,8.33462369100995e-05,0.0019646718764623834
item_cpt_82746,0.0031328888372506424,1.3963010612137642e-05,0.00157342592393139
item_cpt_73564,0.002640033949656064,1.3266030792999247e-05,0.0013266499902245316
item_icd_N400,0.002343620821074699,2.381845090038043e-05,0.0011837196359875397
item_cpt_77067,0.0023486079109297526,6.280020785753524e-06,0.001177443965857753
item_cpt_90791,0.001584884880185902,2.441605447792885e-06,0.0007936632428168475
item_icd_R079,0.0008331709605632573,3.6483934315832805e-06,0.0004184096769974203
item_cpt_17110,0.000520568190292491,3.098502314713226e-07,0.00026043902026198117
item_cpt_00810,0.00039798924689369826,4.195883612155663e-06,0.00020109256525292698
item_icd_H04123,0.00030784060297750677,9.213724705538344e-07,0.0001543809877240303
item_cpt_81002,0.00028764978420982046,1.7121359676243456e-07,0.00014391049890329145
item_drug_NYSTATIN,0.00027442558640806947,1.6334234987047056e-07,0.00013729446437896997
item_icd_Z1389,0.0001996163157846594,1.188147159291026e-07,9.986756525029424e-05
item_cpt_90471,0.00015103895445970567,7.347109418844503e-07,7.588683270079506e-05
item_icd_H40013,0.00010289828566907869,6.774028018708279e-07,5.178784423547476e-05
item_cpt_20610,8.73634834995115e-05,3.5545489434274335e-07,4.385946919692712e-05
item_icd_I480,4.1308031524377935e-05,2.458717871766555e-08,2.06663093515478e-05
item_cpt_82570,0.0,0.0,0.0
