feature,shap_norm,ffa_norm,combined_importance
item_icd_R109,0.04119214700204585,0.0016021165134828801,0.021397131757764365
item_drug_OMEPRAZOLE,0.04119400975478369,0.0015413287820459534,0.02136766926841482
item_cpt_99203,0.03687854443181475,0.004235276110403502,0.020556910271109126
item_cpt_74177,0.039408765419482246,0.001397411245199926,0.020403088332341085
item_icd_E039,0.037615832854195994,0.0030770474610719136,0.020346440157633955
item_cpt_99223,0.038673996963226515,0.0012191288155370525,0.019946562889381785
item_cpt_71046,0.03852008847657587,0.0013092220969284222,0.019914655286752146
item_cpt_36415,0.03407286548030652,0.003916030001798795,0.018994447741052654
item_cpt_96361,0.03650960661345982,0.0007195083899793606,0.01861455750171959
item_cpt_99284,0.034330920900302056,0.0010664534764561365,0.017698687188379095
item_cpt_97001,0.034601548929068894,0.0007846389450336094,0.017693093937051253
item_icd_Z1231,0.03221389658048723,0.002655034113840781,0.017434465347164002
item_cpt_80048,0.030828321594878534,0.00045628561400529465,0.015642303604441913
item_cpt_92014,0.026955306713186952,0.0018128475504016488,0.0143840771317943
item_cpt_99202,0.027023458574837723,0.0015634135391405066,0.014293436056989114
item_cpt_93010,0.02527310488163218,0.0009629416002782225,0.013118023240955201
item_cpt_74000,0.023684062075570993,0.0008327755988313503,0.012258418837201171
item_icd_L570,0.022921546770078276,0.0014654004925232725,0.012193473631300775
item_cpt_97140,0.02241262055573055,0.0009776397451284728,0.01169513015042951
item_cpt_99204,0.021661668705907935,0.001708468719380612,0.011685068712644273
item_cpt_99212,0.019847621702228944,0.0024354690081014826,0.011141545355165214
item_cpt_81001,0.020092449244483824,0.0007082439953162838,0.010400346619900054
item_cpt_92250,0.017518171626822523,0.0005317421214184054,0.009024956874120464
item_icd_R05,0.01759420421587046,0.00039382223775045805,0.008994013226810458
item_icd_N390,0.01587134362531288,0.0002925994943381706,0.008081971559825527
item_cpt_72100,0.014276537563390557,0.00042089309593823515,0.007348715329664396
item_cpt_87070,0.01431091974009925,0.0001999808074041421,0.007255450273751696
item_drug_METRONIDAZOLE,0.013515232658293774,0.0003786491031842943,0.006946940880739034
item_cpt_67028,0.012744418575467946,0.0006005091401640967,0.006672463857816021
item_cpt_87088,0.01179145138566796,0.00022480781154176995,0.006008129598604865
item_cpt_77052,0.011762935518990662,0.00020653708497774453,0.005984736301984203
item_cpt_97161,0.011790542370109567,0.00015959029835551383,0.00597506633423254
item_icd_R0602,0.010779501238742573,0.0001842943713123725,0.005481897805027473
item_cpt_82565,0.010646493304470935,0.0001981918209899699,0.005422342562730452
item_icd_E559,0.010647273988421085,7.471857041643587e-05,0.0053609962794187605
item_cpt_80307,0.010263696644634801,0.00015500321190681557,0.005209349928270809
item_cpt_73562,0.010250145993455221,0.00016515484349002778,0.005207650418472625
item_cpt_11100,0.009800781200679147,0.00021264445434029938,0.005006712827509723
item_cpt_80053,0.009272651911134187,0.0004129515378854358,0.004842801724509811
item_cpt_83735,0.009486582646495179,8.118960380991061e-05,0.004783886125152545
item_cpt_82306,0.008664947302386435,0.0008621375933517718,0.004763542447869103
item_icd_E780,0.009177693326497727,0.00031119246332153637,0.004744442894909631
item_cpt_77080,0.008998375181414777,0.00015928447141712773,0.004578829826415953
item_cpt_97112,0.008933916742337632,4.034302166164245e-05,0.004487129881999638
item_cpt_80061,0.008255818357631454,0.0005877128969728166,0.004421765627302135
item_cpt_93306,0.008248794146498404,7.511124961113167e-05,0.004161952698054768
item_cpt_84153,0.007040960868830485,0.00015829864950074057,0.0035996297591656128
item_cpt_85025,0.006266724609784817,0.000732710514305211,0.003499717562045014
item_icd_E782,0.006754241320261754,9.318432238977505e-05,0.0034237128213257645
item_cpt_82962,0.006764709096216018,2.039012919132265e-05,0.0033925496127036703
item_cpt_86803,0.006260122823528903,5.117711564887213e-05,0.0031556499695888874
item_icd_I2510,0.006248855891650576,3.820489850176322e-05,0.0031435303950761695
item_cpt_71010,0.006206054383673754,2.5153499626480434e-05,0.0031156039416501175
item_drug_LORAZEPAM,0.006155156317867723,5.988280994838289e-05,0.0031075195639080526
item_cpt_83880,0.006004408483174661,2.126403907075738e-05,0.003012836261122709
item_cpt_00810,0.005709984177065526,2.321545020010832e-05,0.002866599813632817
item_cpt_99238,0.005693980156087436,1.1352639445941495e-05,0.0028526663977666887
item_icd_J069,0.0052973125021556905,2.4359581210657532e-05,0.002660836041683174
item_icd_E119,0.004816253204875393,0.00019874556560781342,0.002507499385241603
item_icd_R300,0.0049228972574307025,4.072855733279705e-05,0.00248181290738175
item_cpt_82607,0.004888202515479201,4.557060528092196e-05,0.0024668865603800615
item_icd_B351,0.004730331790424023,6.897760550869298e-05,0.002399654697966358
item_cpt_85652,0.004749464866562214,3.9373424365086e-05,0.00239441914546365
item_cpt_20610,0.004601477133655551,5.0299841248662806e-05,0.002325888487452107
item_icd_M545,0.004503483312042291,3.7451420566893985e-05,0.0022704673663045925
