feature,shap_norm,ffa_norm,combined_importance
item_cpt_83550,0.008430967631722248,9.73262496957905e-05,0.004264146940709019
item_cpt_85652,0.008273809698099715,0.00010447262797038766,0.004189141163035051
item_cpt_99285,0.008004794597483949,0.00020687158940787715,0.004105833093445913
item_cpt_99334,0.007531866839142922,0.00012384954479895954,0.003827858191970941
item_cpt_17110,0.007190148482319982,0.00010091135592436309,0.0036455299191221727
item_cpt_93005,0.00707383188444573,7.636266172345889e-05,0.0035750972730845946
item_icd_I2510,0.006125477525534933,0.00039151540680491614,0.0032584964661699248
item_icd_E7800,0.006327089149220803,5.997449308989726e-05,0.00319353182115535
item_cpt_84550,0.006237480693810783,3.880303541503216e-05,0.003138141864612908
item_cpt_81001,0.006073611410906693,0.00013040922222018985,0.0031020103165634414
item_cpt_99336,0.006087172036948776,5.778433601475056e-05,0.003072478186481763
item_icd_R296,0.006020544990802933,4.242026754835007e-05,0.0030314826291756415
item_cpt_51798,0.005912004138657699,8.03536843424589e-05,0.002996178911500079
item_cpt_17003,0.005713222383150098,2.942052110568634e-05,0.002871321452127892
item_icd_H2512,0.005209644784122682,5.691374203613223e-05,0.0026332792630794073
item_icd_D485,0.004831294907336396,2.5050007595543968e-05,0.0024281724574659698
item_icd_E559,0.004700456900786068,3.735390867522765e-05,0.0023689054047306476
item_cpt_90670,0.004588915957769008,2.638113768840913e-05,0.0023076485477287086
item_icd_Z1231,0.004326549634456535,9.32132706718507e-05,0.0022098814525641926
item_cpt_92083,0.004198799184984209,2.5408741980834536e-05,0.002112103963482522
item_cpt_77063,0.0037553347546019473,1.9717938334903184e-05,0.0018875263464684252
item_cpt_83540,0.003715176664487292,1.0174725448017347e-05,0.0018626756949676547
item_cpt_77052,0.0035845045073202133,1.9875527999206208e-05,0.0018021900176597098
item_cpt_96374,0.0034363434822283056,2.0068170502318652e-05,0.0017282058263653121
item_icd_Z780,0.0030860342619164877,1.2904527107244875e-05,0.0015494693945118663
item_icd_L570,0.003042904002834286,1.1872885947781887e-05,0.001527388444391034
item_cpt_92226,0.0029866591953614957,1.0819276023907553e-05,0.0014987392356927017
item_icd_R109,0.0029078793926845103,1.3035206754908605e-05,0.0014604572997197094
item_cpt_71046,0.002901714370783066,5.574802710136393e-06,0.0014536445867466012
item_cpt_97140,0.002800235069152578,7.788346741291003e-06,0.0014040117079469345
item_icd_R7309,0.0027820357065068144,1.0920319389319365e-05,0.001396478012948067
item_cpt_82570,0.0025462890502269413,7.125996952722952e-06,0.001276707523589832
item_icd_M25562,0.002417424920464059,1.0988457340356228e-05,0.0012142066889022076
item_icd_M542,0.0024095045190863657,1.3746186046402829e-05,0.0012116253525663843
item_icd_E780,0.0022644303782554886,9.030271678978617e-06,0.0011367303249672335
item_icd_R079,0.0022154442566698247,1.6616358665552443e-05,0.0011160303076676885
item_cpt_97535,0.0020895921602799962,5.32057118101885e-06,0.0010474563657305075
item_icd_R42,0.0020575722960372612,5.851310938046781e-06,0.001031711803487654
item_cpt_99335,0.0019196276602351588,4.921595225299833e-06,0.0009622746277302293
item_cpt_11100,0.0018726483834684987,4.811315714919597e-06,0.0009387298495917092
item_cpt_80076,0.0018660011200033891,2.01602563893384e-06,0.0009340085728211614
item_cpt_99205,0.0017899736433488128,5.153351931722716e-06,0.0008975634976402677
item_icd_H524,0.0017807647974724542,5.129333137709064e-06,0.0008929470653050816
item_drug_LORAZEPAM,0.0014537268023348917,1.5859030352481642e-06,0.00072765635268507
item_cpt_84484,0.0012569417993917357,1.3805987652396144e-06,0.0006291611990784877
item_cpt_87186,0.001229202228511602,2.1313491048312532e-06,0.0006156667888082166
item_drug_LATANOPROST,0.001091298550442584,1.2077844460652334e-06,0.0005462531674443246
item_drug_ATENOLOL,0.0010596276259012168,4.835095315780419e-07,0.0005300555677163974
item_cpt_71045,0.0010289102512114076,2.1555091432873087e-06,0.0005155328801773474
item_cpt_73502,0.0010008640439969308,1.1134348256585832e-06,0.0005009887394112947
item_icd_R0600,0.0008671862452180181,1.56481639601259e-06,0.00043437553080701534
item_icd_R600,0.0007741173239240506,6.057229579701815e-07,0.0003873615234410104
item_cpt_97116,0.0007644957889383612,5.981944032516241e-07,0.0003825469916708064
item_cpt_93971,0.0007406013670451046,1.1043118254073394e-06,0.00037085283943525597
item_icd_F0390,0.0006575230208451907,5.144915076967243e-07,0.0003290187561764437
item_icd_I739,0.0006348368100268573,1.2012038457772483e-06,0.00031801900693631725
item_icd_N400,0.0006058928967693812,7.013644857281815e-07,0.0003032971306275547
item_icd_B351,0.0006009406274574109,6.961978214967943e-07,0.00030081841263945386
item_cpt_73110,0.0005909616584560996,4.624092921632025e-07,0.0002957120338741314
item_icd_R21,0.00043418849203861825,1.5725162855701759e-07,0.00021717287183358762
item_cpt_82043,0.000421598362425538,3.298877305435892e-07,0.0002109641250780408
item_icd_F329,0.0003370402814520107,1.0657464057820891e-07,0.00016857342804629447
item_cpt_80047,0.00032180400474469126,9.862669581549731e-08,0.00016095131572025338
item_icd_L820,0.0003142084057595461,2.4585839778265973e-07,0.00015722713207866438
item_icd_M7989,0.00026333953203488974,3.439812124403165e-07,0.00013184175662366503
item_cpt_99232,0.00020719148405268142,3.883951807688182e-08,0.00010361516178537915
item_cpt_97162,0.0,0.0,0.0
