feature,shap_norm,ffa_norm,combined_importance,combined_importance_norm
item_cpt_81003,0.0874668152454938,0.007861156154619168,0.047663985700056484,0.04766398571414279
item_icd_E039,0.08801927599559116,0.007214729311106052,0.0476170026533486,0.04761700266742103
item_cpt_97162,0.08811103337126905,0.004306777960659038,0.04620890566596404,0.04620890567962033
item_cpt_99285,0.08558793411304824,0.00566474756273209,0.04562634083789017,0.045626340851374285
item_icd_E785,0.08236417093924929,0.006471654237566589,0.04441791258840794,0.04441791260153492
item_cpt_99233,0.08235166389787879,0.004761174739183067,0.04355641931853093,0.043556419331403314
item_cpt_83036,0.07578659832128117,0.009598665386331784,0.04269263185380647,0.04269263186642358
item_cpt_99203,0.0729803909874267,0.008417112064960337,0.04069875152619352,0.04069875153822137
item_cpt_96374,0.07419547291386325,0.002973479540651913,0.03858447622725758,0.03858447623866059
item_icd_Z1231,0.0699693471512765,0.005787183313387602,0.03787826523233205,0.03787826524352635
item_cpt_92015,0.06871130523737709,0.004731368089688615,0.036721336663532854,0.03672133667438524
item_cpt_99202,0.06826002023947232,0.003956588724665067,0.03610830448206869,0.036108304492739905
item_drug_FUROSEMIDE,0.06774428353868497,0.0034571043308984518,0.03560069393479171,0.035600693945312914
item_icd_L570,0.06345538813548057,0.004060033454482069,0.03375771079498132,0.03375771080495786
item_cpt_82306,0.059575925442258384,0.005798200209096471,0.032687062825677425,0.03268706283533755
item_cpt_80061,0.06060749847818327,0.004211755477622749,0.03240962697790301,0.03240962698748115
item_cpt_90471,0.06135864770508545,0.003440711760095289,0.03239967973259037,0.032399679742165566
item_icd_R079,0.06013901190276096,0.003821395771831614,0.03198020383729629,0.03198020384674751
item_drug_OMEPRAZOLE,0.06049847505570243,0.002281867628829644,0.031390171342266036,0.031390171351542887
item_cpt_99212,0.04926585079759353,0.006064433449484359,0.027665142123538947,0.027665142131714924
item_cpt_97140,0.05188081292668656,0.0022722437287930456,0.027076528327739803,0.027076528335741826
item_cpt_67028,0.05164084652468379,0.002416231728645192,0.02702853912666449,0.02702853913465233
item_cpt_71046,0.052163364222127966,0.0017909376568375848,0.026977150939482775,0.02697715094745543
item_cpt_99284,0.04524527656028623,0.0014224222619897032,0.023333849411137964,0.0233338494180339
item_cpt_72100,0.04095358553443248,0.0012084765716805347,0.021081031053056507,0.02108103105928666
item_cpt_74177,0.040348139822990195,0.001453704610554215,0.020900922216772207,0.02090092222294913
item_cpt_99283,0.039633752740884876,0.0015675956695831615,0.02060067420523402,0.020600674211322213
item_cpt_74000,0.03944918596800802,0.0014023526548185218,0.02042576931141327,0.02042576931744977
item_cpt_99232,0.03819046126576761,0.0014736498894866979,0.019832055577627156,0.019832055583488193
item_cpt_99204,0.03670535559821461,0.0029288534825013634,0.019817104540357986,0.019817104546214607
item_cpt_99223,0.03745581031508754,0.0012017332359083555,0.01932877177549795,0.01932877178121025
item_cpt_92014,0.03507811273885399,0.0023970358684566213,0.01873757430365531,0.018737574309192893
item_cpt_85025,0.03351861830719831,0.003828866800832087,0.0186737425540152,0.018673742559533916
item_cpt_80053,0.032804826100772046,0.0014530348491741097,0.01712893047497308,0.01712893048003525
item_drug_METRONIDAZOLE,0.03310726324034191,0.0009325494525579672,0.01701990634644994,0.017019906351479895
item_cpt_96361,0.03257286854227105,0.0006553812390446559,0.016614124890657854,0.016614124895567885
item_cpt_97001,0.03202738219668676,0.0007415975548931209,0.01638448987578994,0.016384489880632108
item_cpt_93010,0.030495635931558088,0.0011845057085788189,0.015840070820068452,0.015840070824749725
item_icd_R109,0.02949712977820694,0.0011768039532296228,0.015336966865718282,0.015336966870250872
item_cpt_92250,0.02871109094620701,0.0008850378663946629,0.014798064406300836,0.014798064410674161
item_icd_E780,0.02640129711004781,0.0008966700724085525,0.013648983591228181,0.013648983595261914
item_icd_N390,0.025465050703875138,0.0004778101911294938,0.012971430447502316,0.01297143045133581
item_cpt_77052,0.02546791079580991,0.00045197584166051843,0.012959943318735215,0.012959943322565315
item_icd_E119,0.02449161431128422,0.00098382903567028,0.01273772167347725,0.012737721677241675
item_icd_R05,0.02087233353667548,0.00048048572942064645,0.010676409633048065,0.010676409636203303
item_cpt_73562,0.018801665071386586,0.00030904552777171715,0.009555355299579151,0.00955535530240308
item_cpt_87088,0.018734781118190623,0.00036594419412486873,0.009550362656157746,0.009550362658980198
item_cpt_81001,0.01804648065330185,0.0006607829391386858,0.009353631796220268,0.009353631798984581
item_icd_L821,0.017646246538179537,0.0002179944695624096,0.008932120503870973,0.008932120506510714
item_cpt_80307,0.016704196431108483,0.0002589585642079345,0.008481577497658209,0.008481577500164799
item_cpt_97161,0.016375486592520982,0.00022862867400322965,0.008302057633262106,0.008302057635715643
item_cpt_82565,0.016209639355790978,0.00031069250476060105,0.00826016593027579,0.008260165932716947
item_cpt_20610,0.01573647143112092,0.00017104492672112735,0.007953758178921024,0.007953758181271626
item_cpt_77080,0.015346168516374575,0.0002790944362038386,0.007812631476289206,0.0078126314785981
item_cpt_11100,0.015099926615521073,0.00033795545274787096,0.007718941034134472,0.007718941036415679
item_icd_R0602,0.015046792202650884,0.0002661235983589268,0.007656457900504905,0.0076564579027676456
item_icd_B351,0.014517789481178366,0.0002117506404615169,0.007364770060819942,0.007364770062996478
item_icd_E782,0.013703117495187997,0.00019341712178887576,0.006948267308488436,0.006948267310541883
item_icd_R300,0.01296471413905457,0.00010843280298599858,0.006536573471020285,0.006536573472952062
item_cpt_87070,0.011996120268924935,0.0001772941442990375,0.006086707206611986,0.006086707208410813
item_cpt_97530,0.011048630565896993,0.0001820664032789879,0.0056153484845879904,0.0056153484862475145
item_icd_M542,0.010727216013038608,0.00010821056584818207,0.005417713289443395,0.005417713291044511
item_cpt_80048,0.010429136411078377,0.00016709059758111608,0.0052981135043297465,0.0052981135058955174
item_cpt_92133,0.01051781830879976,7.803268525226764e-05,0.005297925497026013,0.005297925498591728
item_drug_LORAZEPAM,0.010364069319562288,0.00010484342983143111,0.00523445637469686,0.0052344563762438175
item_cpt_83721,0.010107927720370008,0.00013515186945011108,0.005121539794910059,0.005121539796423646
item_icd_I2510,0.009431204620451834,6.037487130115556e-05,0.004745789745876495,0.004745789747279036
item_cpt_83735,0.009258258436271023,8.452504605756898e-05,0.004671391741164296,0.004671391742544849
item_cpt_99000,0.009041810136545429,7.780240579820198e-05,0.0045598062711718155,0.004559806272519391
item_drug_LISINOPRIL,0.008411779649194562,8.674158563921722e-05,0.00424926061741689,0.004249260618672689
item_cpt_84153,0.00829708219699169,0.00019976640730337135,0.004248424302147531,0.004248424303403083
item_drug_SIMVASTATIN,0.008374792594504273,3.578262727739566e-05,0.004205287610890835,0.004205287612133638
item_drug_FLUCONAZOLE,0.00827200144714872,6.268908274899578e-05,0.004167345264948858,0.004167345266180449
item_cpt_82962,0.007889119826280258,2.5157649602423915e-05,0.003957138737941341,0.003957138739110808
item_cpt_86803,0.007744989947468905,6.767671384979829e-05,0.003906333330659352,0.003906333331813804
item_cpt_93306,0.007548681705985844,7.454053814178221e-05,0.0038116111220638134,0.0038116111231902726
item_drug_CEPHALEXIN,0.007226226853294627,0.0002212231654797382,0.0037237250093871826,0.0037237250104876687
item_cpt_82607,0.0068440705118870855,6.835116011597295e-05,0.003456210836001529,0.0034562108370229556
item_cpt_00810,0.00686648237983498,2.9894114465435315e-05,0.0034481882471502075,0.003448188248169263
item_cpt_83880,0.006710005900261144,2.5494193098116737e-05,0.0033677500466796303,0.0033677500476749136
item_cpt_92004,0.006469704697537529,2.834507604947474e-05,0.003249024886793502,0.003249024887753698
item_icd_M545,0.005560969093704658,5.0623677075398236e-05,0.002805796385390028,0.002805796386219235
item_icd_J069,0.005445703872226825,2.751937274511222e-05,0.0027366116224859685,0.002736611623294729
item_cpt_85652,0.00531982979027065,4.874083909693943e-05,0.002684285314683795,0.0026842853154770913
item_cpt_73502,0.004938089202493482,1.6516929609455242e-05,0.0024773030660514687,0.002477303066783595
item_cpt_97112,0.004679473960776163,2.4154051120669085e-05,0.002351814005948416,0.002351814006643456
item_drug_ATENOLOL,0.004670040199545611,2.411261755067323e-05,0.0023470764085481424,0.0023470764092417824
item_cpt_96372,0.004563815696438952,2.638775074211835e-05,0.0022951017235905355,0.002295101724268815
item_icd_F329,0.0041367099772896135,1.4170463450360201e-05,0.002075440220369987,0.0020754402209833493
item_drug_KETOCONAZOLE,0.0037991268206913602,2.2656024836026696e-05,0.0019108914227636935,0.0019108914233284262
item_cpt_82570,0.003290370751563967,9.572124609206152e-06,0.0016499714380865864,0.0016499714385742085
item_icd_E559,0.003122350606873271,2.7506251560464158e-05,0.0015749284292168677,0.001574928429682312
item_drug_AZITHROMYCIN,0.0028019082215347225,1.0262117625469724e-05,0.0014060851695800961,0.0014060851699956415
item_cpt_99308,0.002638207885269588,1.1584766358460015e-05,0.001324896325814024,0.0013248963262055755
item_cpt_72125,0.0024581448048028257,1.2683760761297171e-05,0.0012354142827820614,0.0012354142831471678
item_cpt_99238,0.0023954927473704923,5.705073816967832e-06,0.00120059891059373,0.0012005989109485473
item_icd_Z79891,0.0020311390863064324,9.510994782851316e-06,0.001020325040544642,0.0010203250408461822
item_cpt_92083,0.002024604245103006,7.986144629584994e-06,0.0010162951948662956,0.001016295195166645
item_drug_NITROGLYCERIN,0.0019403767720707619,4.816676912466364e-06,0.0009725967244916141,0.0009725967247790491
item_cpt_17000,0.001882707347904662,1.83754413241497e-06,0.0009422724460185385,0.0009422724462970117
item_cpt_71010,0.001718683200001421,9.796868468533281e-06,0.0008642400342349771,0.0008642400344903891
item_icd_I480,0.0016586287785777254,8.238484502124587e-06,0.000833433631539925,0.0008334336317862327
item_drug_LEVOFLOXACIN,0.0015471965491600183,4.049180028369821e-06,0.0007756228645941941,0.0007756228648234167
item_icd_Z79899,0.0014582483493335388,7.553976849640075e-06,0.0007329011630915894,0.0007329011633081863
item_icd_K219,0.001429816661860022,2.607784681569288e-06,0.0007162122232707957,0.0007162122234824604
item_cpt_77063,0.001399632215689286,3.761131038254973e-06,0.0007016966733637705,0.0007016966735711454
item_cpt_00811,0.0013672942756040348,4.879762439219584e-06,0.0006860870190216272,0.000686087019224389
item_cpt_84484,0.0013479725377229625,7.177270216082594e-06,0.0006775749039695225,0.0006775749041697687
item_cpt_88342,0.0013445569476556226,2.482962981790482e-06,0.0006735199553187065,0.0006735199555177544
item_cpt_92557,0.0012721619694649523,1.2416447862029442e-06,0.0006367018071255776,0.0006367018073137443
item_icd_M549,0.0012281805467612762,3.4264534171344636e-06,0.0006158035000892053,0.0006158035002711959
item_icd_M810,0.0011435440966996806,3.2612411101105328e-06,0.0005734026689048955,0.0005734026690743553
item_cpt_82043,0.0011101131091844397,1.0834832255629477e-06,0.0005555982962050013,0.0005555982963691993
item_icd_L820,0.0008778621421742605,2.742623793223693e-06,0.0004403023829837421,0.00044030238311386626
item_cpt_90686,0.0008409443187052407,2.670559348399033e-06,0.0004218074390268199,0.00042180743915147816
item_icd_Z961,0.0007749327155275475,2.5417031730348966e-06,0.0003887372093502912,0.00038873720946517605
item_cpt_87186,0.0007373480378875163,1.5939986104534326e-06,0.0003694710182489849,0.000369471018358176
item_icd_H2513,0.0005986092199176108,5.842495175329868e-07,0.0002995967347175719,0.0002995967348061128
item_cpt_87077,0.0005589965070576935,5.455870519268529e-07,0.0002797710470548102,0.00027977104713749194
item_cpt_17003,0.0005556732252853796,5.423434905056507e-07,0.0002781077843879426,0.00027810778447013277
item_cpt_85730,0.0005006109609996264,2.006220766820708e-06,0.00025130859088322354,0.00025130859095749366
item_icd_M25511,0.0004692329172918182,1.2014734254765912e-06,0.0002352171953586474,0.00023521719542816198
item_drug_HYDROCHLOROTHIAZIDE,0.0002521263715100279,2.4607825274116347e-07,0.00012618622488138454,0.0001261862249186768
item_cpt_77067,0.00021285377076095052,2.0774774048632029e-07,0.00010653075925071842,0.00010653075928220183
item_icd_D485,0.00015668279960230123,7.438946343661445e-07,7.871334711833369e-05,7.871334714159613e-05
item_cpt_96375,0.00013487395756982962,1.316385414992157e-07,6.750279805566442e-05,6.750279807561377e-05
item_cpt_99231,5.827171747600626e-05,5.68738697774501e-08,2.9164295672891855e-05,2.9164295681510882e-05
item_cpt_99239,1.1655570609440702e-05,1.1375971633171168e-08,5.833473290536936e-06,5.833473292260924e-06
