feature,shap_norm,ffa_norm,combined_importance
item_icd_E119,0.02449161431128422,0.00098382903567028,0.01273772167347725
item_icd_R05,0.02087233353667548,0.00048048572942064645,0.010676409633048065
item_cpt_73562,0.018801665071386586,0.00030904552777171715,0.009555355299579151
item_cpt_87088,0.018734781118190623,0.00036594419412486873,0.009550362656157746
item_cpt_81001,0.01804648065330185,0.0006607829391386858,0.009353631796220268
item_icd_L821,0.017646246538179537,0.0002179944695624096,0.008932120503870973
item_cpt_80307,0.016704196431108483,0.0002589585642079345,0.008481577497658209
item_cpt_97161,0.016375486592520982,0.00022862867400322965,0.008302057633262106
item_cpt_82565,0.016209639355790978,0.00031069250476060105,0.00826016593027579
item_cpt_20610,0.01573647143112092,0.00017104492672112735,0.007953758178921024
item_cpt_77080,0.015346168516374575,0.0002790944362038386,0.007812631476289206
item_cpt_11100,0.015099926615521073,0.00033795545274787096,0.007718941034134472
item_icd_R0602,0.015046792202650884,0.0002661235983589268,0.007656457900504905
item_icd_B351,0.014517789481178366,0.0002117506404615169,0.007364770060819942
item_icd_E782,0.013703117495187997,0.00019341712178887576,0.006948267308488436
item_icd_R300,0.01296471413905457,0.00010843280298599858,0.006536573471020285
item_cpt_87070,0.011996120268924935,0.0001772941442990375,0.006086707206611986
item_cpt_97530,0.011048630565896993,0.0001820664032789879,0.0056153484845879904
item_icd_M542,0.010727216013038608,0.00010821056584818207,0.005417713289443395
item_cpt_80048,0.010429136411078377,0.00016709059758111608,0.0052981135043297465
item_cpt_92133,0.01051781830879976,7.803268525226764e-05,0.005297925497026013
item_drug_LORAZEPAM,0.010364069319562288,0.00010484342983143111,0.00523445637469686
item_cpt_83721,0.010107927720370008,0.00013515186945011108,0.005121539794910059
item_icd_I2510,0.009431204620451834,6.037487130115556e-05,0.004745789745876495
item_cpt_83735,0.009258258436271023,8.452504605756898e-05,0.004671391741164296
item_cpt_99000,0.009041810136545429,7.780240579820198e-05,0.0045598062711718155
item_drug_LISINOPRIL,0.008411779649194562,8.674158563921722e-05,0.00424926061741689
item_cpt_84153,0.00829708219699169,0.00019976640730337135,0.004248424302147531
item_drug_SIMVASTATIN,0.008374792594504273,3.578262727739566e-05,0.004205287610890835
item_drug_FLUCONAZOLE,0.00827200144714872,6.268908274899578e-05,0.004167345264948858
item_cpt_82962,0.007889119826280258,2.5157649602423915e-05,0.003957138737941341
item_cpt_86803,0.007744989947468905,6.767671384979829e-05,0.003906333330659352
item_cpt_93306,0.007548681705985844,7.454053814178221e-05,0.0038116111220638134
item_drug_CEPHALEXIN,0.007226226853294627,0.0002212231654797382,0.0037237250093871826
item_cpt_82607,0.0068440705118870855,6.835116011597295e-05,0.003456210836001529
item_cpt_00810,0.00686648237983498,2.9894114465435315e-05,0.0034481882471502075
item_cpt_83880,0.006710005900261144,2.5494193098116737e-05,0.0033677500466796303
item_cpt_92004,0.006469704697537529,2.834507604947474e-05,0.003249024886793502
item_icd_M545,0.005560969093704658,5.0623677075398236e-05,0.002805796385390028
item_icd_J069,0.005445703872226825,2.751937274511222e-05,0.0027366116224859685
item_cpt_85652,0.00531982979027065,4.874083909693943e-05,0.002684285314683795
item_cpt_73502,0.004938089202493482,1.6516929609455242e-05,0.0024773030660514687
item_cpt_97112,0.004679473960776163,2.4154051120669085e-05,0.002351814005948416
item_drug_ATENOLOL,0.004670040199545611,2.411261755067323e-05,0.0023470764085481424
item_cpt_96372,0.004563815696438952,2.638775074211835e-05,0.0022951017235905355
item_icd_F329,0.0041367099772896135,1.4170463450360201e-05,0.002075440220369987
