feature,shap_norm,ffa_norm,combined_importance,combined_importance_norm
item_cpt_92250,0.0029093235857184435,2.6635671283546455e-05,0.001467979628500995,0.0014679796287616904
item_cpt_80061,0.002580703506741779,2.1189517864721175e-05,0.00130094651230325,0.0013009465125342822
item_icd_E119,0.0023517317877040033,4.293567089045297e-06,0.0011780126773965243,0.001178012677605725
item_icd_I4891,0.002193579812514855,8.790693596039043e-06,0.001101185253055447,0.0011011852532510041
item_cpt_99284,0.0016552871520168007,3.5348431899820454e-05,0.0008453177919583106,0.0008453177921084288
item_drug_LISINOPRIL,0.001654093919212968,4.920348304072043e-06,0.00082950713375852,0.0008295071339058304
item_cpt_81001,0.0015942429931865435,1.398557663674885e-05,0.0008041142849116461,0.000804114285054447
item_icd_K219,0.001356264510324921,2.4761380936456283e-06,0.0006793703242092833,0.0006793703243299313
item_cpt_82306,0.0012530554502765523,2.990642098579782e-05,0.000641480935631175,0.0006414809357450942
item_cpt_99238,0.0011965630405950084,2.18457041654502e-06,0.0005993738055057767,0.0005993738056122183
item_cpt_97530,0.0011228918084801374,2.050068523399015e-06,0.0005624709385017682,0.0005624709386016562
item_cpt_11100,0.0009550469518901208,1.743633429019483e-06,0.0004783952926595702,0.00047839529274452735
item_cpt_92012,0.0008914325319523967,2.8317569203425106e-06,0.0004471321444363696,0.0004471321445157748
item_cpt_82043,0.000782426636787716,2.5332381055452285e-06,0.0003924799374466306,0.0003924799375163303
item_cpt_82746,0.0006894823244606032,2.2787048446044195e-06,0.0003458805146526038,0.000345880514714028
item_cpt_17000,0.0005943025743120533,1.0850208290514006e-06,0.0002976937975705524,0.00029769379762341916
item_cpt_93005,0.0005747665680576581,1.964549251567497e-06,0.0002883655586546128,0.00028836555870582304
item_cpt_80076,0.0005244291724891942,9.574526514068054e-07,0.0002626933125703005,0.0002626933126169517
